<Acq date>	TB00001K	TB00002K	TB00003K
18-01-2014_05:59:14.883	15.0	16.666666666666668	15.0
18-01-2014_05:59:30.884	15.0	16.666666666666668	15.0
18-01-2014_06:00:02.883	15.0	16.666666666666668	15.0
18-01-2014_06:00:34.883	15.0	16.666666666666668	15.0
18-01-2014_06:01:06.883	15.0	16.666666666666668	15.0
18-01-2014_06:01:22.883	15.0	16.666666666666668	15.0
18-01-2014_06:01:38.884	15.0	16.666666666666668	15.0
18-01-2014_06:02:10.887	15.0	16.666666666666668	15.0
18-01-2014_06:02:42.883	15.0	16.666666666666668	15.0
18-01-2014_06:03:14.882	15.0	16.666666666666668	15.0
18-01-2014_06:03:30.882	15.0	16.666666666666668	15.0
18-01-2014_06:03:46.883	15.0	16.666666666666668	15.0
18-01-2014_06:04:18.882	15.0	16.666666666666668	15.0
18-01-2014_06:04:50.882	15.0	16.666666666666668	15.0
18-01-2014_06:05:22.882	15.0	16.666666666666668	15.0
18-01-2014_06:05:38.882	15.0	16.666666666666668	15.0
18-01-2014_06:05:54.883	15.0	16.666666666666668	15.0
18-01-2014_06:06:26.882	15.0	16.666666666666668	15.0
18-01-2014_06:06:58.882	15.0	16.666666666666668	15.0
18-01-2014_06:07:30.882	15.0	16.666666666666668	15.0
18-01-2014_06:07:46.882	15.0	16.666666666666668	15.0
18-01-2014_06:08:02.883	15.0	16.666666666666668	15.0
18-01-2014_06:08:34.882	15.0	16.666666666666668	15.0
18-01-2014_06:09:06.882	15.0	16.666666666666668	15.0
18-01-2014_06:09:38.882	15.0	16.666666666666668	15.0
18-01-2014_06:09:54.881	15.0	16.666666666666668	15.0
18-01-2014_06:10:10.883	15.0	16.666666666666668	15.0
18-01-2014_06:10:42.882	15.0	16.666666666666668	15.0
18-01-2014_06:11:14.882	15.0	16.666666666666668	15.0
18-01-2014_06:11:46.882	15.0	16.666666666666668	15.0
18-01-2014_06:12:02.882	15.0	16.666666666666668	15.0
18-01-2014_06:12:18.883	15.0	16.666666666666668	15.0
18-01-2014_06:12:50.882	15.0	16.666666666666668	15.0
18-01-2014_06:13:22.881	15.0	16.666666666666668	15.0
18-01-2014_06:13:54.881	15.0	16.666666666666668	15.0
18-01-2014_06:14:10.881	15.0	16.666666666666668	15.0
18-01-2014_06:14:26.883	15.0	16.666666666666668	15.0
18-01-2014_06:14:58.881	15.0	16.666666666666668	15.0
18-01-2014_06:15:30.881	15.0	16.666666666666668	15.0
18-01-2014_06:16:02.881	15.0	16.666666666666668	15.0
18-01-2014_06:16:18.881	15.0	16.666666666666668	15.0
18-01-2014_06:16:34.882	15.0	16.666666666666668	15.0
18-01-2014_06:17:06.881	15.0	16.666666666666668	15.0
18-01-2014_06:17:38.881	15.0	16.666666666666668	15.0
18-01-2014_06:18:10.881	15.0	16.666666666666668	15.0
18-01-2014_06:18:26.881	15.0	16.666666666666668	15.0
18-01-2014_06:18:42.882	15.0	16.666666666666668	15.0
18-01-2014_06:19:14.881	15.0	16.666666666666668	15.0
18-01-2014_06:19:46.881	15.0	16.666666666666668	15.0
18-01-2014_06:20:18.881	15.0	16.666666666666668	14.5
18-01-2014_06:20:34.881	15.0	16.666666666666668	15.0
18-01-2014_06:20:50.882	15.0	16.666666666666668	14.5
18-01-2014_06:21:22.880	15.0	16.666666666666668	14.5
18-01-2014_06:21:54.880	15.0	16.333333333333332	14.5
18-01-2014_06:22:26.881	15.0	16.666666666666668	14.5
18-01-2014_06:22:42.880	15.0	16.666666666666668	14.5
18-01-2014_06:22:58.882	15.0	16.666666666666668	14.5
18-01-2014_06:23:30.880	15.0	16.666666666666668	14.5
18-01-2014_06:24:02.880	15.0	16.666666666666668	14.5
18-01-2014_06:24:34.880	15.0	16.333333333333332	14.5
18-01-2014_06:24:50.880	15.0	16.333333333333332	14.5
18-01-2014_06:25:06.882	15.0	16.333333333333332	14.5
18-01-2014_06:25:38.881	15.0	16.666666666666668	14.5
18-01-2014_06:26:10.881	15.0	16.333333333333332	14.5
18-01-2014_06:26:42.881	15.0	16.333333333333332	14.5
18-01-2014_06:26:58.881	15.0	16.333333333333332	14.5
18-01-2014_06:27:14.882	15.0	16.333333333333332	14.5
18-01-2014_06:27:46.881	15.0	16.333333333333332	14.5
18-01-2014_06:28:18.881	15.0	16.333333333333332	14.5
18-01-2014_06:28:50.880	15.0	16.333333333333332	14.5
18-01-2014_06:29:06.881	15.0	16.333333333333332	14.5
18-01-2014_06:29:22.882	15.0	16.333333333333332	14.5
18-01-2014_06:29:54.880	15.0	16.333333333333332	14.5
18-01-2014_06:30:26.880	15.0	16.333333333333332	14.5
18-01-2014_06:30:58.880	15.0	16.333333333333332	14.5
18-01-2014_06:31:14.880	15.0	16.333333333333332	14.5
18-01-2014_06:31:30.882	15.0	16.333333333333332	14.5
18-01-2014_06:32:02.880	15.0	16.333333333333332	14.5
18-01-2014_06:32:34.880	15.0	16.333333333333332	14.5
18-01-2014_06:33:06.880	15.0	16.333333333333332	14.5
18-01-2014_06:33:22.880	15.0	16.333333333333332	14.5
18-01-2014_06:33:38.881	15.0	16.333333333333332	14.5
18-01-2014_06:34:10.880	15.0	16.333333333333332	14.5
18-01-2014_06:34:42.881	15.0	16.333333333333332	14.5
18-01-2014_06:35:14.880	15.0	16.333333333333332	14.5
18-01-2014_06:35:30.880	15.0	16.333333333333332	14.5
18-01-2014_06:35:46.881	15.0	16.333333333333332	14.5
18-01-2014_06:36:18.880	15.0	16.333333333333332	14.5
18-01-2014_06:36:50.880	15.0	16.333333333333332	14.5
18-01-2014_06:37:22.880	15.0	16.333333333333332	14.5
18-01-2014_06:37:38.880	15.0	16.333333333333332	14.5
18-01-2014_06:37:54.881	15.0	16.333333333333332	14.5
18-01-2014_06:38:26.881	15.0	16.333333333333332	14.5
18-01-2014_06:38:58.880	15.0	16.333333333333332	14.5
18-01-2014_06:39:30.880	15.0	16.333333333333332	14.5
18-01-2014_06:39:46.880	15.0	16.333333333333332	14.5
18-01-2014_06:40:02.881	15.0	16.333333333333332	14.5
18-01-2014_06:40:34.879	15.0	16.333333333333332	14.5
18-01-2014_06:41:06.879	15.0	16.333333333333332	14.5
18-01-2014_06:41:38.879	15.0	16.333333333333332	14.5
18-01-2014_06:41:54.879	15.0	16.333333333333332	14.5
18-01-2014_06:42:10.885	15.0	16.333333333333332	14.5
18-01-2014_06:42:42.879	15.0	16.333333333333332	14.5
18-01-2014_06:43:14.879	15.0	16.333333333333332	14.5
18-01-2014_06:43:46.879	14.5	16.333333333333332	14.5
18-01-2014_06:44:02.879	15.0	16.333333333333332	14.5
18-01-2014_06:44:18.881	15.0	16.333333333333332	14.5
18-01-2014_06:44:50.879	15.0	16.333333333333332	14.5
18-01-2014_06:45:22.879	15.0	16.333333333333332	14.5
18-01-2014_06:45:54.879	14.5	16.333333333333332	14.5
18-01-2014_06:46:10.879	14.5	16.333333333333332	14.5
18-01-2014_06:46:26.881	14.5	16.333333333333332	14.5
18-01-2014_06:46:58.879	14.5	16.333333333333332	14.5
18-01-2014_06:47:30.879	14.5	16.333333333333332	14.5
18-01-2014_06:48:02.879	14.5	16.333333333333332	14.5
18-01-2014_06:48:18.879	14.5	16.333333333333332	14.5
18-01-2014_06:48:34.881	14.5	16.333333333333332	14.5
18-01-2014_06:49:06.879	14.5	16.333333333333332	14.5
18-01-2014_06:49:38.879	14.5	16.333333333333332	14.5
18-01-2014_06:50:10.879	14.5	16.333333333333332	14.5
18-01-2014_06:50:26.879	14.5	16.333333333333332	14.5
18-01-2014_06:50:42.880	14.5	16.333333333333332	14.5
18-01-2014_06:51:14.879	14.5	16.333333333333332	14.5
18-01-2014_06:51:46.879	14.5	16.333333333333332	14.5
18-01-2014_06:52:18.879	14.5	16.333333333333332	14.5
18-01-2014_06:52:34.879	14.5	16.333333333333332	14.5
18-01-2014_06:52:50.880	14.5	16.333333333333332	14.5
18-01-2014_06:53:22.879	14.5	16.333333333333332	14.5
18-01-2014_06:53:54.879	14.5	16.333333333333332	14.5
18-01-2014_06:54:26.879	14.5	16.333333333333332	14.5
18-01-2014_06:54:42.879	14.5	16.333333333333332	14.5
18-01-2014_06:54:58.880	14.5	16.333333333333332	14.5
18-01-2014_06:55:30.879	14.5	16.333333333333332	14.5
18-01-2014_06:56:02.879	14.5	16.333333333333332	14.5
18-01-2014_06:56:34.879	14.5	16.333333333333332	14.5
18-01-2014_06:56:50.879	14.5	16.333333333333332	14.5
18-01-2014_06:57:06.880	14.5	16.333333333333332	14.5
18-01-2014_06:57:38.879	14.5	16.333333333333332	14.5
18-01-2014_06:58:10.879	14.5	16.333333333333332	14.0
18-01-2014_06:58:42.879	14.5	16.333333333333332	14.5
18-01-2014_06:58:58.879	14.5	16.333333333333332	14.5
18-01-2014_06:59:14.880	14.5	16.333333333333332	14.0
18-01-2014_06:59:46.879	14.5	16.333333333333332	14.5
18-01-2014_07:00:18.880	14.5	16.333333333333332	14.5
18-01-2014_07:00:50.879	14.5	16.333333333333332	14.5
18-01-2014_07:01:06.879	14.5	16.333333333333332	14.0
18-01-2014_07:01:22.880	14.5	16.333333333333332	14.0
18-01-2014_07:01:54.879	14.5	16.333333333333332	14.0
18-01-2014_07:02:26.879	14.5	16.333333333333332	14.0
18-01-2014_07:02:58.879	14.5	16.333333333333332	14.0
18-01-2014_07:03:14.879	14.5	16.333333333333332	14.0
18-01-2014_07:03:30.880	14.5	16.333333333333332	14.0
18-01-2014_07:04:02.879	14.5	16.333333333333332	14.0
18-01-2014_07:04:34.879	14.5	16.333333333333332	14.0
18-01-2014_07:05:06.879	14.5	16.333333333333332	14.0
18-01-2014_07:05:22.879	14.5	16.333333333333332	14.0
18-01-2014_07:05:38.880	14.5	16.333333333333332	14.0
18-01-2014_07:06:10.879	14.5	16.333333333333332	14.0
18-01-2014_07:06:42.879	14.5	16.333333333333332	14.0
18-01-2014_07:07:14.879	14.5	16.333333333333332	14.0
18-01-2014_07:07:30.879	14.5	16.333333333333332	14.0
18-01-2014_07:07:46.880	14.5	16.333333333333332	14.0
18-01-2014_07:08:18.879	14.5	16.333333333333332	14.0
18-01-2014_07:08:50.879	14.5	16.333333333333332	14.0
18-01-2014_07:09:22.879	14.5	16.333333333333332	14.0
18-01-2014_07:09:38.879	14.5	16.333333333333332	14.0
18-01-2014_07:09:54.880	14.5	16.333333333333332	14.0
18-01-2014_07:10:26.879	14.5	16.333333333333332	14.0
18-01-2014_07:10:58.879	14.5	16.333333333333332	14.0
18-01-2014_07:11:30.879	14.5	16.333333333333332	14.0
18-01-2014_07:11:46.879	14.5	16.333333333333332	14.0
18-01-2014_07:12:02.880	14.5	16.333333333333332	14.0
18-01-2014_07:12:34.878	14.5	16.333333333333332	14.0
18-01-2014_07:13:06.879	14.5	16.333333333333332	14.0
18-01-2014_07:13:38.878	14.5	16.333333333333332	14.0
18-01-2014_07:13:54.879	14.5	16.333333333333332	14.0
18-01-2014_07:14:10.880	14.5	16.333333333333332	14.0
18-01-2014_07:14:42.879	14.5	16.333333333333332	14.0
18-01-2014_07:15:14.878	14.5	16.333333333333332	14.0
18-01-2014_07:15:46.878	14.5	16.333333333333332	14.0
18-01-2014_07:16:02.878	14.5	16.333333333333332	14.0
18-01-2014_07:16:18.880	14.5	16.333333333333332	14.0
18-01-2014_07:16:50.878	14.5	16.333333333333332	14.0
18-01-2014_07:17:22.878	14.5	16.333333333333332	14.0
18-01-2014_07:17:54.878	14.5	16.333333333333332	14.0
18-01-2014_07:18:10.878	14.5	16.333333333333332	14.0
18-01-2014_07:18:26.880	14.5	16.333333333333332	14.0
18-01-2014_07:18:58.878	14.5	16.333333333333332	14.0
18-01-2014_07:19:30.878	14.5	16.333333333333332	14.0
18-01-2014_07:20:02.878	14.5	16.333333333333332	14.0
18-01-2014_07:20:18.879	14.5	16.333333333333332	14.0
18-01-2014_07:20:34.880	14.5	16.333333333333332	14.0
18-01-2014_07:21:06.878	14.5	16.333333333333332	14.0
18-01-2014_07:21:38.878	14.5	16.333333333333332	14.0
18-01-2014_07:22:10.883	14.5	16.333333333333332	14.0
18-01-2014_07:22:26.878	14.5	16.333333333333332	14.0
18-01-2014_07:22:42.880	14.5	16.333333333333332	14.0
18-01-2014_07:23:14.878	14.5	16.333333333333332	14.0
18-01-2014_07:23:46.878	14.5	16.333333333333332	14.0
18-01-2014_07:24:18.879	14.0	16.333333333333332	14.0
18-01-2014_07:24:34.879	14.5	16.333333333333332	14.0
18-01-2014_07:24:50.880	14.5	16.333333333333332	14.0
18-01-2014_07:25:22.878	14.0	16.333333333333332	14.0
18-01-2014_07:25:54.878	14.5	16.333333333333332	14.0
18-01-2014_07:26:26.878	14.0	16.0	14.0
18-01-2014_07:26:42.878	14.5	16.0	14.0
18-01-2014_07:26:58.880	14.0	16.333333333333332	14.0
18-01-2014_07:27:30.878	14.0	16.0	14.0
18-01-2014_07:28:02.878	14.0	16.0	14.0
18-01-2014_07:28:34.878	14.0	16.0	14.0
18-01-2014_07:28:50.878	14.0	16.0	14.0
18-01-2014_07:29:06.880	14.0	16.0	14.0
18-01-2014_07:29:38.878	14.0	16.0	14.0
18-01-2014_07:30:10.878	14.0	16.0	14.0
18-01-2014_07:30:42.879	14.0	16.0	14.0
18-01-2014_07:30:58.878	14.0	16.0	14.0
18-01-2014_07:31:14.880	14.0	16.0	14.0
18-01-2014_07:31:46.878	14.0	16.0	14.0
18-01-2014_07:32:18.878	14.0	16.0	14.0
18-01-2014_07:32:50.878	14.0	16.0	14.0
18-01-2014_07:33:06.878	14.0	16.0	14.0
18-01-2014_07:33:22.880	14.0	16.0	14.0
18-01-2014_07:33:54.878	14.0	16.0	14.0
18-01-2014_07:34:26.878	14.0	16.0	14.0
18-01-2014_07:34:58.878	14.0	16.0	14.0
18-01-2014_07:35:14.878	14.0	16.0	14.0
18-01-2014_07:35:30.879	14.0	16.0	14.0
18-01-2014_07:36:02.878	14.0	16.0	13.666666666666666
18-01-2014_07:36:34.878	14.0	16.0	13.666666666666666
18-01-2014_07:37:06.878	14.0	16.0	13.666666666666666
18-01-2014_07:37:22.878	14.0	16.0	13.666666666666666
18-01-2014_07:37:38.879	14.0	16.0	13.666666666666666
18-01-2014_07:38:10.878	14.0	16.0	13.666666666666666
18-01-2014_07:38:42.878	14.0	16.0	13.666666666666666
18-01-2014_07:39:14.878	14.0	16.0	13.666666666666666
18-01-2014_07:39:30.878	14.0	16.0	13.666666666666666
18-01-2014_07:39:46.879	14.0	16.0	13.666666666666666
18-01-2014_07:40:18.878	14.0	16.0	13.666666666666666
18-01-2014_07:40:50.878	14.0	16.0	13.666666666666666
18-01-2014_07:41:22.878	14.0	16.0	13.666666666666666
18-01-2014_07:41:38.878	14.0	16.0	13.666666666666666
18-01-2014_07:41:54.879	14.0	16.0	13.666666666666666
18-01-2014_07:42:26.878	14.0	16.0	13.666666666666666
18-01-2014_07:42:58.877	14.0	16.0	13.666666666666666
18-01-2014_07:43:30.877	14.0	16.0	13.666666666666666
18-01-2014_07:43:46.878	14.0	16.0	13.666666666666666
18-01-2014_07:44:02.879	14.0	16.0	13.666666666666666
18-01-2014_07:44:34.877	14.0	16.0	13.666666666666666
18-01-2014_07:45:06.877	14.0	16.0	13.666666666666666
18-01-2014_07:45:38.877	14.0	16.0	13.666666666666666
18-01-2014_07:45:54.877	14.0	16.0	13.666666666666666
18-01-2014_07:46:10.879	14.0	16.0	13.666666666666666
18-01-2014_07:46:42.877	14.0	16.0	13.666666666666666
18-01-2014_07:47:14.877	14.0	16.0	13.666666666666666
18-01-2014_07:47:46.877	14.0	16.0	13.666666666666666
18-01-2014_07:48:02.877	14.0	16.0	13.666666666666666
18-01-2014_07:48:18.878	14.0	16.0	13.666666666666666
18-01-2014_07:48:50.877	14.0	16.0	13.666666666666666
18-01-2014_07:49:22.877	14.0	16.0	13.666666666666666
18-01-2014_07:49:54.877	14.0	16.0	13.666666666666666
18-01-2014_07:50:10.877	14.0	16.0	13.666666666666666
18-01-2014_07:50:26.878	14.0	16.0	13.666666666666666
18-01-2014_07:50:58.877	14.0	16.0	13.666666666666666
18-01-2014_07:51:30.877	14.0	16.0	13.666666666666666
18-01-2014_07:52:02.877	14.0	16.0	13.666666666666666
18-01-2014_07:52:18.877	14.0	16.0	13.666666666666666
18-01-2014_07:52:34.878	14.0	16.0	13.666666666666666
18-01-2014_07:53:06.877	14.0	16.0	13.666666666666666
18-01-2014_07:53:38.877	14.0	16.0	13.666666666666666
18-01-2014_07:54:10.877	14.0	16.0	13.666666666666666
18-01-2014_07:54:26.877	14.0	16.0	13.666666666666666
18-01-2014_07:54:42.878	14.0	16.0	13.666666666666666
18-01-2014_07:55:14.877	14.0	16.0	13.666666666666666
18-01-2014_07:55:46.877	14.0	15.5	13.666666666666666
18-01-2014_07:56:18.877	14.0	16.0	13.666666666666666
18-01-2014_07:56:34.877	14.0	15.5	13.666666666666666
18-01-2014_07:56:50.879	14.0	15.5	13.666666666666666
18-01-2014_07:57:22.877	14.0	15.5	13.666666666666666
18-01-2014_07:57:54.877	14.0	15.5	13.666666666666666
18-01-2014_07:58:26.877	13.666666666666666	15.5	13.666666666666666
18-01-2014_07:58:42.877	13.666666666666666	15.5	13.666666666666666
18-01-2014_07:58:58.878	14.0	15.5	13.666666666666666
18-01-2014_07:59:30.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:00:02.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:00:34.877	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:00:50.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:01:06.878	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:01:38.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:02:10.881	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:02:42.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:02:58.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:03:14.878	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:03:46.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:04:18.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:04:50.876	13.666666666666666	15.5	13.666666666666666
18-01-2014_08:05:06.876	14.0	15.5	13.666666666666666
18-01-2014_08:05:22.878	14.0	15.5	13.666666666666666
18-01-2014_08:05:54.876	14.0	15.5	13.666666666666666
18-01-2014_08:06:26.876	14.0	16.0	13.666666666666666
18-01-2014_08:06:58.876	14.0	16.0	13.666666666666666
18-01-2014_08:07:14.876	14.0	16.0	13.666666666666666
18-01-2014_08:07:30.877	14.0	16.0	13.666666666666666
18-01-2014_08:08:02.876	14.0	16.0	13.666666666666666
18-01-2014_08:08:34.876	14.0	16.0	13.666666666666666
18-01-2014_08:09:06.876	14.0	16.0	13.666666666666666
18-01-2014_08:09:22.876	14.0	16.0	13.666666666666666
18-01-2014_08:09:38.877	14.0	16.0	13.666666666666666
18-01-2014_08:10:10.876	14.0	16.0	14.0
18-01-2014_08:10:42.876	14.0	16.0	14.0
18-01-2014_08:11:14.876	14.0	16.0	14.0
18-01-2014_08:11:30.876	14.0	16.0	14.0
18-01-2014_08:11:46.877	14.5	16.0	14.0
18-01-2014_08:12:18.876	14.5	16.0	14.0
18-01-2014_08:12:50.876	14.5	16.0	14.0
18-01-2014_08:13:22.875	14.5	16.0	14.0
18-01-2014_08:13:38.876	14.5	16.333333333333332	14.0
18-01-2014_08:13:54.877	14.5	16.333333333333332	14.0
18-01-2014_08:14:26.875	14.5	16.333333333333332	14.0
18-01-2014_08:14:58.875	14.5	16.333333333333332	14.5
18-01-2014_08:15:30.875	14.5	16.333333333333332	14.5
18-01-2014_08:15:46.875	14.5	16.333333333333332	14.5
18-01-2014_08:16:02.877	15.0	16.333333333333332	14.5
18-01-2014_08:16:34.875	15.0	16.333333333333332	14.5
18-01-2014_08:17:06.875	15.0	16.333333333333332	14.5
18-01-2014_08:17:38.875	15.0	16.333333333333332	14.5
18-01-2014_08:17:54.875	15.0	16.333333333333332	14.5
18-01-2014_08:18:10.876	15.0	16.333333333333332	14.5
18-01-2014_08:18:42.875	15.0	16.333333333333332	14.5
18-01-2014_08:19:14.875	15.0	16.333333333333332	15.0
18-01-2014_08:19:46.875	15.0	16.666666666666668	15.0
18-01-2014_08:20:02.875	15.0	16.666666666666668	15.0
18-01-2014_08:20:18.877	15.0	16.666666666666668	15.0
18-01-2014_08:20:50.875	15.0	16.666666666666668	15.0
18-01-2014_08:21:22.875	15.5	16.666666666666668	15.0
18-01-2014_08:21:54.875	15.5	16.666666666666668	15.0
18-01-2014_08:22:10.879	15.5	16.666666666666668	15.0
18-01-2014_08:22:26.876	15.5	16.666666666666668	15.0
18-01-2014_08:22:58.875	15.5	16.666666666666668	15.0
18-01-2014_08:23:30.875	15.5	16.666666666666668	15.0
18-01-2014_08:24:02.874	15.5	16.666666666666668	15.5
18-01-2014_08:24:18.874	15.5	17.0	15.5
18-01-2014_08:24:34.876	15.5	17.0	15.5
18-01-2014_08:25:06.874	15.5	17.0	15.5
18-01-2014_08:25:38.874	16.0	17.0	15.5
18-01-2014_08:26:10.874	16.0	17.0	15.5
18-01-2014_08:26:26.874	16.0	17.0	15.5
18-01-2014_08:26:42.875	16.0	17.0	15.5
18-01-2014_08:27:14.874	16.0	17.0	15.5
18-01-2014_08:27:46.874	16.0	17.0	16.0
18-01-2014_08:28:18.874	16.0	17.0	16.0
18-01-2014_08:28:34.874	16.0	17.0	16.0
18-01-2014_08:28:50.875	16.0	17.0	16.0
18-01-2014_08:29:22.874	16.0	17.0	16.0
18-01-2014_08:29:54.874	16.0	17.0	16.0
18-01-2014_08:30:42.874	16.0	17.0	16.0
18-01-2014_08:30:58.875	16.0	17.0	16.0
18-01-2014_08:31:30.874	16.0	17.0	16.0
18-01-2014_08:32:02.874	16.0	17.0	16.0
18-01-2014_08:32:34.873	16.0	17.0	16.0
18-01-2014_08:32:50.873	16.0	17.0	16.0
18-01-2014_08:33:06.875	16.0	17.0	16.0
18-01-2014_08:33:38.873	16.0	17.0	16.0
18-01-2014_08:34:10.873	16.0	17.0	16.0
18-01-2014_08:34:42.873	16.0	17.0	16.0
18-01-2014_08:34:58.873	16.0	17.0	16.0
18-01-2014_08:35:14.874	16.0	17.0	16.0
18-01-2014_08:35:46.873	16.0	17.0	16.0
18-01-2014_08:36:18.873	16.0	17.0	16.0
18-01-2014_08:36:50.873	16.0	17.0	16.0
18-01-2014_08:37:06.873	16.0	17.0	16.0
18-01-2014_08:37:22.874	16.0	17.0	16.0
18-01-2014_08:37:54.873	16.0	17.0	16.0
18-01-2014_08:38:26.873	16.0	17.0	16.0
18-01-2014_08:38:58.873	16.0	17.0	16.0
18-01-2014_08:39:14.873	16.0	17.0	16.0
18-01-2014_08:39:30.874	16.0	17.0	16.0
18-01-2014_08:40:02.872	16.0	17.0	16.0
18-01-2014_08:40:34.872	16.0	17.0	16.0
18-01-2014_08:41:06.872	16.0	17.0	16.0
18-01-2014_08:41:22.872	16.0	17.0	16.0
18-01-2014_08:41:38.874	16.0	17.0	16.0
18-01-2014_08:42:10.876	16.0	17.0	16.0
18-01-2014_08:42:42.872	16.0	17.0	16.0
18-01-2014_08:43:14.872	16.0	17.0	16.0
18-01-2014_08:43:30.872	16.0	17.0	16.0
18-01-2014_08:43:46.873	16.0	17.0	16.0
18-01-2014_08:44:18.872	16.0	17.0	16.0
18-01-2014_08:44:50.872	16.0	17.0	16.0
18-01-2014_08:45:22.872	16.0	17.0	16.0
18-01-2014_08:45:38.872	16.0	17.0	16.0
18-01-2014_08:45:54.873	16.0	17.0	16.0
18-01-2014_08:46:26.872	16.0	17.0	16.0
18-01-2014_08:46:58.872	16.0	17.0	16.0
18-01-2014_08:47:30.872	16.0	17.0	15.5
18-01-2014_08:47:46.872	16.0	17.0	16.0
18-01-2014_08:48:02.873	16.0	17.0	15.5
18-01-2014_08:48:34.871	16.0	17.0	15.5
18-01-2014_08:49:06.872	16.0	17.0	15.5
18-01-2014_08:49:38.871	16.0	17.0	15.5
18-01-2014_08:49:54.871	16.0	17.0	15.5
18-01-2014_08:50:10.872	16.0	17.0	15.5
18-01-2014_08:50:42.871	16.0	17.0	15.5
18-01-2014_08:51:14.871	16.0	17.0	15.5
18-01-2014_08:51:46.871	16.0	17.0	15.5
18-01-2014_08:52:02.871	16.0	17.0	15.5
18-01-2014_08:52:18.872	16.0	17.0	15.5
18-01-2014_08:52:50.871	16.0	17.0	15.5
18-01-2014_08:53:22.870	16.0	17.0	15.5
18-01-2014_08:53:54.870	16.0	17.0	15.5
18-01-2014_08:54:10.870	16.0	17.0	15.5
18-01-2014_08:54:26.871	16.0	17.0	15.5
18-01-2014_08:54:58.870	16.0	16.666666666666668	15.5
18-01-2014_08:55:30.870	16.0	16.666666666666668	15.5
18-01-2014_08:56:02.870	16.0	16.666666666666668	15.5
18-01-2014_08:56:18.870	16.0	16.666666666666668	15.5
18-01-2014_08:56:34.871	16.0	16.666666666666668	15.5
18-01-2014_08:57:06.870	16.0	16.666666666666668	15.5
18-01-2014_08:57:38.870	16.0	16.666666666666668	15.5
18-01-2014_08:58:10.869	16.0	16.666666666666668	15.5
18-01-2014_08:58:26.870	16.0	16.666666666666668	15.5
18-01-2014_08:58:42.871	16.0	16.666666666666668	15.5
18-01-2014_08:59:14.869	16.0	16.666666666666668	15.5
18-01-2014_08:59:46.870	16.0	16.666666666666668	15.5
18-01-2014_09:00:18.870	16.0	16.666666666666668	15.5
18-01-2014_09:00:34.869	16.0	16.666666666666668	15.5
18-01-2014_09:00:50.870	16.0	16.666666666666668	15.5
18-01-2014_09:01:22.869	16.0	16.666666666666668	15.5
18-01-2014_09:01:54.869	16.0	16.666666666666668	15.5
18-01-2014_09:02:26.869	16.0	16.666666666666668	15.5
18-01-2014_09:02:42.869	16.0	16.666666666666668	15.5
18-01-2014_09:02:58.870	16.0	16.666666666666668	15.5
18-01-2014_09:03:30.869	16.0	16.666666666666668	15.5
18-01-2014_09:04:02.869	16.0	16.666666666666668	15.5
18-01-2014_09:04:34.868	16.0	16.666666666666668	15.5
18-01-2014_09:04:50.868	16.0	16.666666666666668	15.5
18-01-2014_09:05:06.870	16.0	16.666666666666668	15.5
18-01-2014_09:05:38.868	16.0	16.666666666666668	15.5
18-01-2014_09:06:10.868	16.0	16.666666666666668	15.5
18-01-2014_09:06:42.868	16.0	16.666666666666668	15.5
18-01-2014_09:06:58.868	16.0	16.666666666666668	15.5
18-01-2014_09:07:14.869	16.0	16.666666666666668	15.5
18-01-2014_09:07:46.868	16.0	16.666666666666668	15.5
18-01-2014_09:08:18.868	16.0	16.666666666666668	15.5
18-01-2014_09:08:50.868	16.0	16.666666666666668	15.5
18-01-2014_09:09:06.868	16.0	16.666666666666668	15.5
18-01-2014_09:09:22.869	16.0	16.666666666666668	15.5
18-01-2014_09:09:54.868	16.0	16.666666666666668	15.5
18-01-2014_09:10:26.868	16.0	16.666666666666668	15.5
18-01-2014_09:10:58.868	16.0	16.666666666666668	15.5
18-01-2014_09:11:14.868	16.0	16.666666666666668	15.5
18-01-2014_09:11:30.869	16.0	16.666666666666668	15.5
18-01-2014_09:12:02.868	16.0	16.666666666666668	15.5
18-01-2014_09:12:34.867	16.0	16.666666666666668	15.5
18-01-2014_09:13:06.867	15.5	16.666666666666668	15.5
18-01-2014_09:13:22.867	16.0	16.666666666666668	15.5
18-01-2014_09:13:38.869	15.5	16.666666666666668	15.5
18-01-2014_09:14:10.867	15.5	16.666666666666668	15.5
18-01-2014_09:14:42.867	15.5	16.666666666666668	15.5
18-01-2014_09:15:14.868	16.0	16.666666666666668	15.5
18-01-2014_09:15:30.867	15.5	16.666666666666668	15.5
18-01-2014_09:15:46.868	15.5	16.666666666666668	15.5
